AEBODSYS,AETERM,col1,param,value,col2,AETERM_ORD,AEBODSYS_ORD
HAEMOPTYSIS,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,7
HAEMOPTYSIS,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,7
HAEMOPTYSIS,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,7
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,3,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0.04347826086956521,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,3,n_aes,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,3,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.04285714285714286,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,4,n_aes,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,1,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,20,8
NASAL CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,1,n_aes,20,8
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,0,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,0,n_aes,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,1,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,2,n_aes,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,9
PHARYNGEAL ERYTHEMA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,9
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,0,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,0,n_aes,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,1,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,1,n_aes,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,1,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,20,10
PHARYNGOLARYNGEAL PAIN,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,1,n_aes,20,10
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,1,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0.0144927536231884,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,2,n_aes,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,0,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,0,n_aes,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,11
POSTNASAL DRIP,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,11
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,0,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,0,n_aes,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,1,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,1,n_aes,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,12
PRODUCTIVE COUGH,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,12
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,1,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0.0144927536231884,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,2,n_aes,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,0,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,0,n_aes,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,13
RALES,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,13
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,0,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,0,n_aes,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,1,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,1,n_aes,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,0,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0,n_pct,20,14
RESPIRATORY TRACT CONGESTION,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,0,n_aes,20,14
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_n,0,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,distinct_pct,0,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Placebo,n,0,n_aes,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_n,1,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline High Dose,n,2,n_aes,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_n,1,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,20,16
RHINORRHOEA,"RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS",Xanomeline Low Dose,n,2,n_aes,20,16
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,21,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.30434782608695654,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,47,n_aes,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,42,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.6,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,111,n_aes,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,42,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.4883720930232558,n_pct,21,17
SKIN AND SUBCUTANEOUS TISSUE DISORDERS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,118,n_aes,21,17
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,0,n_aes,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,1,n_aes,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,21,1
ACTINIC KERATOSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,21,1
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,1,n_aes,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,21,2
ALOPECIA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,21,2
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,0,n_aes,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,2,n_aes,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,5,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.05813953488372093,n_pct,21,3
BLISTER,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,8,n_aes,21,3
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,3,n_aes,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,21,4
COLD SWEAT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,21,4
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,1,n_aes,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,21,5
DERMATITIS ATOPIC,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,21,5
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,0,n_aes,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,21,6
DERMATITIS CONTACT,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,2,n_aes,21,6
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,1,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.0144927536231884,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,1,n_aes,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,0,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0,n_pct,21,7
DRUG ERUPTION,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,0,n_aes,21,7
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,9,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.13043478260869565,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,13,n_aes,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,14,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.2,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,22,n_aes,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,15,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.1744186046511628,n_pct,21,8
ERYTHEMA,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,24,n_aes,21,8
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,2,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.02898550724637681,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,2,n_aes,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,8,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.11428571428571428,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,10,n_aes,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,4,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.04651162790697674,n_pct,21,9
HYPERHIDROSIS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,5,n_aes,21,9
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,8,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.11594202898550723,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,11,n_aes,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,26,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.37142857142857144,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,38,n_aes,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,23,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.26744186046511625,n_pct,21,10
PRURITUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,35,n_aes,21,10
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,0,n_aes,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,1,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.01428571428571428,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,1,n_aes,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,1,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.01162790697674418,n_pct,21,11
PRURITUS GENERALISED,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,4,n_aes,21,11
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,5,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0.07246376811594203,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,9,n_aes,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,11,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0.15714285714285714,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,18,n_aes,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,13,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.1511627906976744,n_pct,21,12
RASH,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,n,18,n_aes,21,12
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_n,0,n_pct,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,distinct_pct,0,n_pct,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Placebo,n,0,n_aes,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_n,0,n_pct,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,distinct_pct,0,n_pct,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline High Dose,n,0,n_aes,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_n,2,n_pct,21,13
RASH ERYTHEMATOUS,SKIN AND SUBCUTANEOUS TISSUE DISORDERS,Xanomeline Low Dose,distinct_pct,0.02325581395348837,n_pct,21,13
